DATE,DELAY_TYPE,DELAY
2015-05-21,DEPARTURE_DELAY,5.399008674101611
2015-05-22,DEPARTURE_DELAY,3.623425692695214
2015-05-23,DEPARTURE_DELAY,5.277591973244147
2015-05-24,DEPARTURE_DELAY,2.716622912723552
2015-05-25,DEPARTURE_DELAY,19.27448729832885
2015-05-26,DEPARTURE_DELAY,55.285491569528034
2015-05-27,DEPARTURE_DELAY,16.129357698726388
2015-05-28,DEPARTURE_DELAY,24.019292291804284
2015-05-29,DEPARTURE_DELAY,8.092071665048755
2015-05-30,DEPARTURE_DELAY,3.21226319355309
2015-05-31,DEPARTURE_DELAY,30.49226963324737
2015-06-01,DEPARTURE_DELAY,15.764808423629418
2015-06-02,DEPARTURE_DELAY,10.379951938228805
2015-06-03,DEPARTURE_DELAY,8.906889667569605
2015-06-04,DEPARTURE_DELAY,5.549815498154982
2015-06-05,DEPARTURE_DELAY,6.6620603015075375
2015-06-06,DEPARTURE_DELAY,3.156046131162772
2015-06-07,DEPARTURE_DELAY,5.283342430507851
2015-06-08,DEPARTURE_DELAY,10.24129416711019
2015-06-09,DEPARTURE_DELAY,52.830089377671776
2015-06-10,DEPARTURE_DELAY,11.61778631264527
2015-06-11,DEPARTURE_DELAY,17.98389068944913
2015-06-12,DEPARTURE_DELAY,9.716076220180843
2015-06-13,DEPARTURE_DELAY,3.9343364209917966
2015-06-14,DEPARTURE_DELAY,10.180564457254153
2015-06-15,DEPARTURE_DELAY,12.612467144343748
2015-06-16,DEPARTURE_DELAY,8.41891602445488
2015-06-17,DEPARTURE_DELAY,13.011334332045864
2015-06-18,DEPARTURE_DELAY,35.2463963596329
2015-06-19,DEPARTURE_DELAY,12.243124312431243
2015-06-20,DEPARTURE_DELAY,12.134558334171047
2015-06-21,DEPARTURE_DELAY,9.650994965877713
2015-06-22,DEPARTURE_DELAY,11.862915867621345
2015-06-23,DEPARTURE_DELAY,14.32746776621604
2015-06-24,DEPARTURE_DELAY,61.32967534358001
2015-06-25,DEPARTURE_DELAY,13.845707427499791
2015-06-26,DEPARTURE_DELAY,11.16470796546629
2015-06-27,DEPARTURE_DELAY,32.027832468484725
2015-06-28,DEPARTURE_DELAY,4.835273459505659
2015-06-29,DEPARTURE_DELAY,4.580362572346346
2015-06-30,DEPARTURE_DELAY,11.50909090909091
2015-07-01,DEPARTURE_DELAY,25.987843371090204
2015-07-02,DEPARTURE_DELAY,12.238409231920864
2015-07-03,DEPARTURE_DELAY,28.29742184928335
2015-07-04,DEPARTURE_DELAY,2.4186471663619744
2015-07-05,DEPARTURE_DELAY,5.259773013871374
2015-07-06,DEPARTURE_DELAY,8.036188178528347
2015-07-07,DEPARTURE_DELAY,6.505567495961733
2015-07-08,DEPARTURE_DELAY,7.0604201147688705
2015-07-09,DEPARTURE_DELAY,5.161728395061728
2015-07-10,DEPARTURE_DELAY,6.701458704585563
2015-07-11,DEPARTURE_DELAY,4.10688140556369
2015-07-12,DEPARTURE_DELAY,6.945431472081219
2015-07-13,DEPARTURE_DELAY,12.313177463134576
2015-07-14,DEPARTURE_DELAY,31.24885444663164
2015-07-15,DEPARTURE_DELAY,13.080256691975753
2015-07-16,DEPARTURE_DELAY,5.734448876884134
2015-07-17,DEPARTURE_DELAY,4.858483427773412
2015-07-18,DEPARTURE_DELAY,21.41551975653738
2015-07-19,DEPARTURE_DELAY,13.603266073391008
2015-07-20,DEPARTURE_DELAY,6.069040818446199
2015-07-21,DEPARTURE_DELAY,12.586494256645722
2015-07-22,DEPARTURE_DELAY,14.408486732632765
2015-07-23,DEPARTURE_DELAY,24.084423305588587
2015-07-24,DEPARTURE_DELAY,7.617827940688806
2015-07-25,DEPARTURE_DELAY,5.982248520710059
2015-07-26,DEPARTURE_DELAY,4.448798988621998
2015-07-27,DEPARTURE_DELAY,5.917749441433879
2015-07-28,DEPARTURE_DELAY,8.137546468401487
2015-07-29,DEPARTURE_DELAY,6.351633725799775
2015-07-30,DEPARTURE_DELAY,12.692606187678205
2015-07-31,DEPARTURE_DELAY,18.052589264309013
2015-08-01,DEPARTURE_DELAY,10.928308221483501
2015-08-02,DEPARTURE_DELAY,6.4528186280789015
2015-08-03,DEPARTURE_DELAY,6.663126383990814
2015-08-04,DEPARTURE_DELAY,4.072127139364303
2015-08-05,DEPARTURE_DELAY,5.321645811609315
2015-08-06,DEPARTURE_DELAY,18.61833906867463
2015-08-07,DEPARTURE_DELAY,6.068720379146919
2015-08-08,DEPARTURE_DELAY,4.766214177978884
2015-08-09,DEPARTURE_DELAY,5.172540507872611
2015-08-10,DEPARTURE_DELAY,26.92374050899348
2015-08-11,DEPARTURE_DELAY,11.891549951319796
2015-08-12,DEPARTURE_DELAY,4.104003465788371
2015-08-13,DEPARTURE_DELAY,7.199734800436152
2015-08-14,DEPARTURE_DELAY,4.592494796464557
2015-08-15,DEPARTURE_DELAY,11.655372300750008
2015-08-16,DEPARTURE_DELAY,5.599900793519653
2015-08-17,DEPARTURE_DELAY,23.523827239295635
2015-08-18,DEPARTURE_DELAY,27.189711573266422
2015-08-19,DEPARTURE_DELAY,17.16074393642887
2015-08-20,DEPARTURE_DELAY,24.656131946482084
2015-08-21,DEPARTURE_DELAY,6.017813621614531
2015-08-22,DEPARTURE_DELAY,3.219556293306517
2015-08-23,DEPARTURE_DELAY,38.11421319796954
2015-08-24,DEPARTURE_DELAY,4.826466916354557
2015-08-25,DEPARTURE_DELAY,1.8004926108374384
2015-08-26,DEPARTURE_DELAY,2.3173854091925885
2015-08-27,DEPARTURE_DELAY,3.6004784688995217
2015-08-28,DEPARTURE_DELAY,4.565789473684211
2015-08-29,DEPARTURE_DELAY,1.309611036299573
2015-08-30,DEPARTURE_DELAY,5.399736147757256
2015-08-31,DEPARTURE_DELAY,3.470063694267516
2015-09-01,DEPARTURE_DELAY,0.14317876568876173
2015-09-02,DEPARTURE_DELAY,0.4646339318607076
2015-09-03,DEPARTURE_DELAY,17.250349671283
2015-09-04,DEPARTURE_DELAY,11.864308083516107
2015-09-05,DEPARTURE_DELAY,3.5798922800718134
2015-09-06,DEPARTURE_DELAY,0.7369281045751634
2015-09-07,DEPARTURE_DELAY,1.237449118046133
2015-09-08,DEPARTURE_DELAY,6.139442231075697
2015-09-09,DEPARTURE_DELAY,2.7553795183960283
2015-09-10,DEPARTURE_DELAY,30.46172971081218
2015-09-11,DEPARTURE_DELAY,4.80241935483871
2015-09-12,DEPARTURE_DELAY,2.46542492417715
2015-09-13,DEPARTURE_DELAY,1.8129150363131636
